Commodity,Year,Value,State,ProdPractice
HAY,2012,2.20000,MASSACHUSETTS,"IRRIGATED, NONE OF CROP"
HAY,2012,1.30000,MASSACHUSETTS,"IRRIGATED, NONE OF CROP"
SUGARBEETS,2002,18.50000,NEBRASKA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2007,6.60000,PENNSYLVANIA,"IRRIGATED, NONE OF CROP"
CORN,2007,5.10000,DELAWARE,"IRRIGATED, ENTIRE CROP"
HAY,2002,.00000,CONNECTICUT,"IRRIGATED, NONE OF CROP"
CORN,2012,.00000,LOUISIANA,"IRRIGATED, PART OF CROP"
HAY,2012,2.20000,LOUISIANA,"IRRIGATED, PART OF CROP"
CORN,2002,6.40000,COLORADO,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,.00000,MARYLAND,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.20000,KENTUCKY,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,.00000,ILLINOIS,"IRRIGATED, ENTIRE CROP"
HAY,2012,.00000,NEW HAMPSHIRE,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.30000,PENNSYLVANIA,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,2.80000,MISSISSIPPI,"IRRIGATED, NONE OF CROP"
HAY,2002,2.10000,FLORIDA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,.00000,FLORIDA,"IRRIGATED, NONE OF CROP"
HAY,2002,.00000,MARYLAND,"IRRIGATED, ENTIRE CROP"
HAY,2007,.00000,INDIANA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2007,3.80000,NORTH DAKOTA,"IRRIGATED, NONE OF CROP"
CORN,2002,.00000,ARKANSAS,"IRRIGATED, PART OF CROP"
HAY,2012,2.30000,MISSISSIPPI,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,.00000,MISSISSIPPI,"IRRIGATED, NONE OF CROP"
CORN,2012,18.40000,MICHIGAN,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,6.90000,MICHIGAN,"IRRIGATED, NONE OF CROP"
HAY,2002,1.90000,VIRGINIA,"IRRIGATED, PART OF CROP"
HAY,2002,2.50000,MISSISSIPPI,"IRRIGATED, NONE OF CROP"
HAY,2007,1.60000,OREGON,"IRRIGATED, NONE OF CROP"
HAY,2002,1.20000,KANSAS,"IRRIGATED, NONE OF CROP"
CORN,2007,.00000,OHIO,"IRRIGATED, ENTIRE CROP"
HAY,2007,.00000,SOUTH CAROLINA,"IRRIGATED, ENTIRE CROP"
CORN,2007,.00000,NORTH CAROLINA,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.50000,CALIFORNIA,"IRRIGATED, NONE OF CROP"
SUGARBEETS,2007,23.10000,NORTH DAKOTA,"IRRIGATED, NONE OF CROP"
HAY,2007,2.50000,NORTH CAROLINA,"IRRIGATED, PART OF CROP"
HAY,2007,1.80000,MISSOURI,"IRRIGATED, NONE OF CROP"
HAY,2012,2.40000,MICHIGAN,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,.00000,NEW JERSEY,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.90000,NEW JERSEY,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2007,12.60000,TEXAS,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2007,8.30000,OREGON,"IRRIGATED, PART OF CROP"
HAY,2012,2.20000,UTAH,"IRRIGATED, NONE OF CROP"
HAY,2012,3.40000,UTAH,"IRRIGATED, ENTIRE CROP"
HAY,2012,.00000,UTAH,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,3.00000,UTAH,"IRRIGATED, PART OF CROP"
HAY,2002,1.90000,WASHINGTON,"IRRIGATED, NONE OF CROP"
HAY,2007,2.00000,TEXAS,"IRRIGATED, NONE OF CROP"
HAY,2007,.00000,IOWA,"IRRIGATED, NONE OF CROP"
SUGARBEETS,2002,20.30000,COLORADO,"IRRIGATED, ENTIRE CROP"
HAY,2012,.00000,MINNESOTA,"IRRIGATED, PART OF CROP"
HAYLAGE,2002,4.70000,OHIO,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,.00000,ALASKA,"IRRIGATED, ENTIRE CROP"
HAY,2007,.00000,MISSISSIPPI,"IRRIGATED, NONE OF CROP"
CORN,2007,20.80000,NEW HAMPSHIRE,"IRRIGATED, NONE OF CROP"
HAY,2002,3.60000,TEXAS,"IRRIGATED, PART OF CROP"
HAY,2007,4.00000,MISSOURI,"IRRIGATED, PART OF CROP"
HAY,2007,1.80000,MISSISSIPPI,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,5.50000,OREGON,"IRRIGATED, NONE OF CROP"
CORN,2002,14.90000,ILLINOIS,"IRRIGATED, NONE OF CROP"
HAY,2007,2.80000,MINNESOTA,"IRRIGATED, NONE OF CROP"
HAY,2007,1.30000,MICHIGAN,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,4.30000,NEW MEXICO,"IRRIGATED, NONE OF CROP"
SUGARBEETS,2007,23.40000,US TOTAL,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,.00000,HAWAII,"IRRIGATED, NONE OF CROP"
HAY,2002,2.30000,ARKANSAS,"IRRIGATED, NONE OF CROP"
HAY,2002,1.10000,NEW MEXICO,"IRRIGATED, NONE OF CROP"
HAY,2002,3.70000,MINNESOTA,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.80000,FLORIDA,"IRRIGATED, NONE OF CROP"
HAY,2007,1.00000,NEW MEXICO,"IRRIGATED, NONE OF CROP"
HAY,2012,4.00000,NEW YORK,"IRRIGATED, ENTIRE CROP"
HAY,2002,.00000,LOUISIANA,"IRRIGATED, PART OF CROP"
HAY,2012,.00000,PENNSYLVANIA,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,6.60000,PENNSYLVANIA,"IRRIGATED, NONE OF CROP"
HAY,2007,1.40000,US TOTAL,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,6.00000,CONNECTICUT,"IRRIGATED, NONE OF CROP"
HAY,2002,2.30000,GEORGIA,"IRRIGATED, NONE OF CROP"
HAY,2012,1.10000,MONTANA,"IRRIGATED, NONE OF CROP"
HAY,2012,1.50000,MONTANA,"IRRIGATED, PART OF CROP"
HAY,2007,2.90000,TEXAS,"IRRIGATED, PART OF CROP"
CORN,2012,16.30000,NORTH CAROLINA,"IRRIGATED, PART OF CROP"
HAY,2012,3.90000,NORTH CAROLINA,"IRRIGATED, NONE OF CROP"
HAY,2012,3.90000,NORTH CAROLINA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,5.20000,KENTUCKY,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,.00000,VIRGINIA,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,2.80000,OKLAHOMA,"IRRIGATED, NONE OF CROP"
HAY,2007,2.00000,WEST VIRGINIA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,2.60000,NEBRASKA,"IRRIGATED, NONE OF CROP"
HAY,2002,.00000,ARKANSAS,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,7.80000,GEORGIA,"IRRIGATED, PART OF CROP"
SUGARBEETS,2012,26.40000,NORTH DAKOTA,"IRRIGATED, NONE OF CROP"
HAY,2012,3.50000,NORTH DAKOTA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,.00000,NORTH DAKOTA,"IRRIGATED, NONE OF CROP"
HAY,2002,2.80000,MISSOURI,"IRRIGATED, PART OF CROP"
HAYLAGE,2002,4.70000,OKLAHOMA,"IRRIGATED, NONE OF CROP"
CORN,2002,17.70000,NEBRASKA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2007,.00000,UTAH,"IRRIGATED, NONE OF CROP"
HAY,2007,1.90000,NEW YORK,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.10000,SOUTH DAKOTA,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.50000,NORTH DAKOTA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,.00000,NORTH DAKOTA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,.00000,DELAWARE,"IRRIGATED, PART OF CROP"
HAY,2007,1.30000,WISCONSIN,"IRRIGATED, ENTIRE CROP"
SUGARBEETS,2002,.00000,CALIFORNIA,"IRRIGATED, PART OF CROP"
HAYLAGE,2002,.00000,ALABAMA,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.70000,VIRGINIA,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,.00000,OHIO,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,.00000,OKLAHOMA,"IRRIGATED, ENTIRE CROP"
CORN,2002,7.60000,SOUTH DAKOTA,"IRRIGATED, PART OF CROP"
HAY,2002,.00000,HAWAII,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.40000,IDAHO,"IRRIGATED, PART OF CROP"
HAY,2002,.00000,WEST VIRGINIA,"IRRIGATED, NONE OF CROP"
CORN,2002,23.60000,NEW MEXICO,"IRRIGATED, ENTIRE CROP"
HAY,2002,2.40000,ALABAMA,"IRRIGATED, NONE OF CROP"
HAY,2002,1.80000,MISSOURI,"IRRIGATED, PART OF CROP"
HAY,2002,1.60000,IOWA,"IRRIGATED, NONE OF CROP"
HAY,2012,3.50000,KENTUCKY,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,2.40000,KENTUCKY,"IRRIGATED, PART OF CROP"
CORN,2012,15.50000,NEW JERSEY,"IRRIGATED, NONE OF CROP"
HAY,2012,2.50000,NEW JERSEY,"IRRIGATED, ENTIRE CROP"
HAY,2012,1.50000,NEW JERSEY,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,1.70000,WYOMING,"IRRIGATED, PART OF CROP"
SUGARBEETS,2007,26.20000,COLORADO,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2007,7.60000,US TOTAL,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.00000,WEST VIRGINIA,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,.00000,TENNESSEE,"IRRIGATED, PART OF CROP"
HAY,2007,4.00000,NEW JERSEY,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.80000,UTAH,"IRRIGATED, PART OF CROP"
CORN,2002,.00000,MAINE,"IRRIGATED, ENTIRE CROP"
CORN,2002,14.00000,OKLAHOMA,"IRRIGATED, NONE OF CROP"
CORN,2007,.00000,NEW JERSEY,"IRRIGATED, ENTIRE CROP"
HAY,2012,2.70000,OHIO,"IRRIGATED, NONE OF CROP"
HAY,2012,1.90000,OHIO,"IRRIGATED, NONE OF CROP"
HAY,2012,1.30000,OHIO,"IRRIGATED, PART OF CROP"
HAYLAGE,2002,.00000,OKLAHOMA,"IRRIGATED, PART OF CROP"
CORN,2002,15.20000,US TOTAL,"IRRIGATED, PART OF CROP"
HAY,2002,.00000,TENNESSEE,"IRRIGATED, PART OF CROP"
CORN,2002,9.90000,LOUISIANA,"IRRIGATED, NONE OF CROP"
HAY,2007,4.00000,TEXAS,"IRRIGATED, ENTIRE CROP"
HAY,2012,2.10000,CONNECTICUT,"IRRIGATED, NONE OF CROP"
HAY,2007,2.80000,IDAHO,"IRRIGATED, PART OF CROP"
CORN,2007,24.40000,MISSOURI,"IRRIGATED, ENTIRE CROP"
SUGARBEETS,2002,20.10000,MONTANA,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.90000,MISSOURI,"IRRIGATED, NONE OF CROP"
SUGARBEETS,2002,.00000,MICHIGAN,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,6.30000,VERMONT,"IRRIGATED, NONE OF CROP"
HAY,2012,1.40000,IDAHO,"IRRIGATED, ENTIRE CROP"
HAY,2012,1.10000,IDAHO,"IRRIGATED, PART OF CROP"
HAY,2012,1.20000,OHIO,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.80000,MASSACHUSETTS,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,2.40000,UTAH,"IRRIGATED, NONE OF CROP"
HAY,2002,2.70000,TEXAS,"IRRIGATED, PART OF CROP"
HAY,2007,2.40000,LOUISIANA,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.90000,MARYLAND,"IRRIGATED, NONE OF CROP"
HAY,2007,3.10000,MISSISSIPPI,"IRRIGATED, ENTIRE CROP"
HAY,2007,5.20000,MARYLAND,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,.00000,SOUTH CAROLINA,"IRRIGATED, ENTIRE CROP"
CORN,2007,12.10000,SOUTH DAKOTA,"IRRIGATED, PART OF CROP"
HAY,2002,.00000,RHODE ISLAND,"IRRIGATED, NONE OF CROP"
CORN,2007,14.00000,WEST VIRGINIA,"IRRIGATED, NONE OF CROP"
HAY,2007,3.00000,WYOMING,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.90000,MAINE,"IRRIGATED, NONE OF CROP"
HAY,2002,2.90000,CALIFORNIA,"IRRIGATED, PART OF CROP"
HAY,2012,.00000,NEW MEXICO,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.50000,MONTANA,"IRRIGATED, PART OF CROP"
HAY,2012,2.00000,NEW MEXICO,"IRRIGATED, ENTIRE CROP"
HAY,2012,2.70000,NEW MEXICO,"IRRIGATED, PART OF CROP"
CORN,2012,9.80000,ILLINOIS,"IRRIGATED, ENTIRE CROP"
CORN,2012,10.50000,ILLINOIS,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,3.80000,ILLINOIS,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,6.20000,INDIANA,"IRRIGATED, NONE OF CROP"
HAY,2007,.90000,NEW MEXICO,"IRRIGATED, PART OF CROP"
HAY,2012,1.20000,NEW YORK,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,7.00000,NEW YORK,"IRRIGATED, PART OF CROP"
HAY,2002,1.80000,TEXAS,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,8.60000,OKLAHOMA,"IRRIGATED, PART OF CROP"
HAY,2002,1.50000,CALIFORNIA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,4.40000,OKLAHOMA,"IRRIGATED, NONE OF CROP"
HAY,2007,3.40000,GEORGIA,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.50000,CONNECTICUT,"IRRIGATED, NONE OF CROP"
HAY,2007,1.60000,WYOMING,"IRRIGATED, ENTIRE CROP"
HAY,2002,3.00000,WISCONSIN,"IRRIGATED, PART OF CROP"
HAY,2002,.00000,CONNECTICUT,"IRRIGATED, ENTIRE CROP"
HAY,2002,2.70000,NEW JERSEY,"IRRIGATED, PART OF CROP"
HAYLAGE,2002,.00000,ILLINOIS,"IRRIGATED, NONE OF CROP"
CORN,2007,11.70000,DELAWARE,"IRRIGATED, PART OF CROP"
HAY,2007,2.30000,OKLAHOMA,"IRRIGATED, PART OF CROP"
HAY,2007,.00000,INDIANA,"IRRIGATED, PART OF CROP"
HAY,2002,3.80000,MARYLAND,"IRRIGATED, ENTIRE CROP"
HAY,2002,4.30000,OREGON,"IRRIGATED, ENTIRE CROP"
HAY,2002,2.30000,US TOTAL,"IRRIGATED, PART OF CROP"
HAY,2002,3.00000,COLORADO,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.80000,GEORGIA,"IRRIGATED, PART OF CROP"
HAY,2012,4.60000,US TOTAL,"IRRIGATED, ENTIRE CROP"
CORN,2012,.00000,OHIO,"IRRIGATED, PART OF CROP"
CORN,2007,14.70000,MARYLAND,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.30000,LOUISIANA,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.30000,COLORADO,"IRRIGATED, PART OF CROP"
HAY,2007,.50000,NEW YORK,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,6.50000,US TOTAL,"IRRIGATED, NONE OF CROP"
HAY,2012,2.00000,CALIFORNIA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,14.20000,CALIFORNIA,"IRRIGATED, ENTIRE CROP"
CORN,2012,26.30000,CALIFORNIA,"IRRIGATED, PART OF CROP"
CORN,2007,.00000,ALABAMA,"IRRIGATED, PART OF CROP"
HAY,2007,2.00000,PENNSYLVANIA,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.30000,NEW YORK,"IRRIGATED, NONE OF CROP"
SUGARCANE,2007,.00000,TEXAS,"IRRIGATED, NONE OF CROP"
HAY,2007,2.50000,OKLAHOMA,"IRRIGATED, PART OF CROP"
HAYLAGE,2002,12.00000,TENNESSEE,"IRRIGATED, ENTIRE CROP"
SUGARCANE,2012,35.10000,US TOTAL,"IRRIGATED, PART OF CROP"
SUGARCANE,2012,34.70000,US TOTAL,"IRRIGATED, NONE OF CROP"
SUGARBEETS,2012,34.60000,OREGON,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,3.90000,OREGON,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,5.80000,OREGON,"IRRIGATED, NONE OF CROP"
HAY,2002,3.00000,MISSOURI,"IRRIGATED, PART OF CROP"
HAY,2002,1.40000,IDAHO,"IRRIGATED, ENTIRE CROP"
HAY,2002,2.60000,ILLINOIS,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,4.70000,VIRGINIA,"IRRIGATED, ENTIRE CROP"
CORN,2007,18.60000,MINNESOTA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,.00000,ARKANSAS,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,.00000,ILLINOIS,"IRRIGATED, NONE OF CROP"
CORN,2007,20.70000,WYOMING,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.20000,KENTUCKY,"IRRIGATED, NONE OF CROP"
HAY,2002,2.70000,FLORIDA,"IRRIGATED, NONE OF CROP"
CORN,2007,.00000,MASSACHUSETTS,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.30000,COLORADO,"IRRIGATED, PART OF CROP"
HAY,2007,.00000,WISCONSIN,"IRRIGATED, ENTIRE CROP"
CORN,2002,15.30000,KANSAS,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,4.20000,COLORADO,"IRRIGATED, ENTIRE CROP"
CORN,2002,18.50000,MARYLAND,"IRRIGATED, PART OF CROP"
HAY,2002,1.50000,MICHIGAN,"IRRIGATED, ENTIRE CROP"
CORN,2012,15.30000,INDIANA,"IRRIGATED, PART OF CROP"
HAY,2012,.00000,INDIANA,"IRRIGATED, PART OF CROP"
CORN,2007,14.30000,KANSAS,"IRRIGATED, NONE OF CROP"
CORN,2007,24.70000,NEVADA,"IRRIGATED, ENTIRE CROP"
HAY,2012,.00000,ARKANSAS,"IRRIGATED, ENTIRE CROP"
HAY,2002,2.40000,MASSACHUSETTS,"IRRIGATED, NONE OF CROP"
CORN,2002,12.30000,ARKANSAS,"IRRIGATED, ENTIRE CROP"
HAY,2002,2.10000,OREGON,"IRRIGATED, PART OF CROP"
HAY,2007,.00000,INDIANA,"IRRIGATED, PART OF CROP"
HAY,2007,2.40000,SOUTH CAROLINA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,4.80000,MONTANA,"IRRIGATED, ENTIRE CROP"
HAY,2012,1.10000,ARKANSAS,"IRRIGATED, PART OF CROP"
HAY,2012,1.10000,ARKANSAS,"IRRIGATED, NONE OF CROP"
HAY,2007,2.90000,NEW MEXICO,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,2.70000,KENTUCKY,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,1.90000,LOUISIANA,"IRRIGATED, PART OF CROP"
CORN,2012,15.10000,MONTANA,"IRRIGATED, PART OF CROP"
HAY,2002,5.50000,TENNESSEE,"IRRIGATED, PART OF CROP"
HAY,2002,.00000,OHIO,"IRRIGATED, NONE OF CROP"
HAY,2002,1.50000,MONTANA,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,6.70000,VERMONT,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,4.30000,UTAH,"IRRIGATED, PART OF CROP"
HAY,2002,7.90000,ARIZONA,"IRRIGATED, ENTIRE CROP"
CORN,2012,.00000,ARKANSAS,"IRRIGATED, NONE OF CROP"
CORN,2002,22.30000,US TOTAL,"IRRIGATED, ENTIRE CROP"
HAY,2012,.00000,IOWA,"IRRIGATED, ENTIRE CROP"
HAY,2012,1.00000,IOWA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,.00000,IOWA,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,7.20000,IOWA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,.00000,IOWA,"IRRIGATED, PART OF CROP"
HAY,2002,2.10000,KANSAS,"IRRIGATED, PART OF CROP"
HAY,2002,1.60000,UTAH,"IRRIGATED, NONE OF CROP"
SUGARBEETS,2002,.00000,NORTH DAKOTA,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.20000,ALASKA,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.50000,OKLAHOMA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,.00000,NEW JERSEY,"IRRIGATED, PART OF CROP"
HAY,2002,2.60000,US TOTAL,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.10000,NORTH CAROLINA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,4.50000,TEXAS,"IRRIGATED, NONE OF CROP"
HAY,2012,4.40000,KANSAS,"IRRIGATED, ENTIRE CROP"
SUGARBEETS,2007,30.80000,OREGON,"IRRIGATED, ENTIRE CROP"
CORN,2007,25.50000,OREGON,"IRRIGATED, ENTIRE CROP"
HAY,2007,6.10000,WASHINGTON,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.90000,MISSOURI,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,.00000,UTAH,"IRRIGATED, PART OF CROP"
CORN,2002,18.50000,COLORADO,"IRRIGATED, ENTIRE CROP"
HAY,2002,4.40000,MISSOURI,"IRRIGATED, PART OF CROP"
HAY,2002,1.20000,WYOMING,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,8.80000,NEBRASKA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2007,3.60000,INDIANA,"IRRIGATED, NONE OF CROP"
CORN,2002,13.80000,GEORGIA,"IRRIGATED, NONE OF CROP"
HAY,2007,3.30000,MINNESOTA,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.10000,NEW JERSEY,"IRRIGATED, PART OF CROP"
HAY,2002,1.60000,MICHIGAN,"IRRIGATED, NONE OF CROP"
HAY,2002,3.10000,GEORGIA,"IRRIGATED, PART OF CROP"
HAY,2007,3.20000,UTAH,"IRRIGATED, PART OF CROP"
HAY,2007,1.40000,TEXAS,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.30000,ARKANSAS,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,2.40000,COLORADO,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,4.00000,COLORADO,"IRRIGATED, NONE OF CROP"
HAY,2007,3.20000,DELAWARE,"IRRIGATED, ENTIRE CROP"
HAY,2002,.00000,ILLINOIS,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,7.90000,MINNESOTA,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,7.50000,WISCONSIN,"IRRIGATED, ENTIRE CROP"
HAY,2002,2.70000,ILLINOIS,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,5.50000,VIRGINIA,"IRRIGATED, NONE OF CROP"
HAY,2007,3.10000,INDIANA,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,2.00000,NORTH DAKOTA,"IRRIGATED, PART OF CROP"
HAY,2007,1.50000,LOUISIANA,"IRRIGATED, ENTIRE CROP"
HAY,2002,.00000,ILLINOIS,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,8.40000,MONTANA,"IRRIGATED, PART OF CROP"
SUGARCANE,2012,37.80000,LOUISIANA,"IRRIGATED, PART OF CROP"
HAY,2012,.00000,LOUISIANA,"IRRIGATED, ENTIRE CROP"
HAY,2012,.00000,LOUISIANA,"IRRIGATED, ENTIRE CROP"
HAY,2012,.00000,MAINE,"IRRIGATED, NONE OF CROP"
HAY,2012,.00000,MAINE,"IRRIGATED, PART OF CROP"
HAY,2012,1.20000,NEW MEXICO,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,1.70000,NEW MEXICO,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,10.30000,NEW MEXICO,"IRRIGATED, ENTIRE CROP"
HAY,2002,2.50000,NORTH CAROLINA,"IRRIGATED, PART OF CROP"
HAY,2002,2.30000,TEXAS,"IRRIGATED, NONE OF CROP"
HAY,2002,1.00000,UTAH,"IRRIGATED, PART OF CROP"
HAY,2007,2.10000,UTAH,"IRRIGATED, NONE OF CROP"
HAY,2007,2.40000,ALABAMA,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,11.50000,WASHINGTON,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,6.40000,UTAH,"IRRIGATED, PART OF CROP"
HAY,2002,1.70000,NEVADA,"IRRIGATED, PART OF CROP"
HAY,2002,1.00000,COLORADO,"IRRIGATED, ENTIRE CROP"
HAY,2002,2.50000,MONTANA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,.00000,MISSOURI,"IRRIGATED, ENTIRE CROP"
HAY,2002,.00000,ALASKA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,9.40000,NORTH DAKOTA,"IRRIGATED, ENTIRE CROP"
HAY,2012,.00000,HAWAII,"IRRIGATED, NONE OF CROP"
HAY,2007,1.00000,MONTANA,"IRRIGATED, NONE OF CROP"
SUGARCANE,2002,32.60000,US TOTAL,"IRRIGATED, NONE OF CROP"
HAY,2002,2.40000,NORTH CAROLINA,"IRRIGATED, PART OF CROP"
HAY,2007,1.50000,OKLAHOMA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,6.70000,CALIFORNIA,"IRRIGATED, ENTIRE CROP"
HAY,2012,4.10000,OREGON,"IRRIGATED, PART OF CROP"
HAY,2012,2.40000,OREGON,"IRRIGATED, NONE OF CROP"
HAY,2012,2.00000,OREGON,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,7.30000,OREGON,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,.00000,OREGON,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.30000,IDAHO,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,3.70000,MISSOURI,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,2.10000,MISSOURI,"IRRIGATED, ENTIRE CROP"
HAY,2002,2.10000,IDAHO,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.90000,OKLAHOMA,"IRRIGATED, PART OF CROP"
HAY,2007,2.10000,PENNSYLVANIA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2007,6.00000,WASHINGTON,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,3.80000,NEW JERSEY,"IRRIGATED, NONE OF CROP"
CORN,2012,17.40000,PENNSYLVANIA,"IRRIGATED, NONE OF CROP"
HAY,2007,.90000,ARIZONA,"IRRIGATED, NONE OF CROP"
HAY,2012,2.30000,OREGON,"IRRIGATED, ENTIRE CROP"
HAY,2012,2.10000,OREGON,"IRRIGATED, PART OF CROP"
HAY,2012,2.20000,PENNSYLVANIA,"IRRIGATED, ENTIRE CROP"
CORN,2012,16.60000,WISCONSIN,"IRRIGATED, PART OF CROP"
HAY,2012,1.50000,WISCONSIN,"IRRIGATED, PART OF CROP"
HAY,2012,1.00000,WISCONSIN,"IRRIGATED, ENTIRE CROP"
CORN,2012,20.70000,MARYLAND,"IRRIGATED, ENTIRE CROP"
HAY,2012,3.20000,MARYLAND,"IRRIGATED, NONE OF CROP"
HAY,2007,2.20000,FLORIDA,"IRRIGATED, NONE OF CROP"
